ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,n_pix,ra,dec,re_arcsec,r_fwhm_arcsec,r_10_arcsec,r_90_arcsec,A_arcsec,B_arcsec,axis_ratio,mag,mu,lsb,ID_known,class,example_id,associated_lsb_ra,associated_lsb_dec
3691,154.47441,668.8217,2.2797458,1.5190766,-0.9594604,153.43484,12.563841,1.945117,2.5153253,1.1283792,2.111004,0.5641896,3.6563663,61,119.25741450972363,60.37938458109222,1.5686317422161464,0.838469008290113,0.4192345041450565,2.716949962837307,1.6940193510120982,1.1287860059089327,0.6663359572808512,24.535190038031416,27.06690283864264,0,,0.0,117.301.3691,119.2546169446795,60.39418637566107
4327,190.10696,799.6749,2.4853134,2.1583097,1.3413024,3517.9658,278.16238,4.819639,16.752218,0.97720504,2.2567585,0.5641896,5.26241,210,119.24290184165974,60.40644320333335,1.676938090887605,0.7261354523239175,0.4192345041450565,3.910358941316867,1.846771246570416,1.603783367986517,0.8684255675763067,21.13427096715907,24.098562300010325,0,,0.0,117.301.4327,119.2546169446795,60.39418637566107
3931,203.91116,708.65466,3.4555845,3.044564,-1.1967372,262.85678,7.059464,2.1523628,2.2466393,2.0342145,3.4778981,1.1283792,5.322554,117,119.2368800181055,60.387675398400276,2.5843349211338427,1.5115714774469151,0.838469008290113,3.9550503713207177,2.5677542698214273,2.262335709268462,0.8810561570698097,23.950702041300858,27.86982967970092,0,,1.0,117.301.3931,119.2546169446795,60.39418637566107
3707,122.404655,675.31696,5.9883075,4.672003,1.352117,1174.8037,35.822636,2.8072815,3.4757507,1.3819766,5.2925673,1.1283792,9.044647,338,119.27082620729816,60.38067861765245,3.9327680405130483,1.0269105893498764,0.838469008290113,6.720840122207274,4.449754347528957,3.4716429743994155,0.780187557168699,22.32508673588243,27.023950626534617,0,,1.0,117.301.3707,119.2546169446795,60.39418637566107
624,2307.1309,115.6972,9.83389,3.8453376,-0.063289784,3765.4739,37.258286,2.72162,4.93509,3.4318314,5.91727,1.8712052,13.049743,763,140.73369431436382,34.76571082003446,4.39696824319771,2.550103963788831,1.3904435391500505,9.696921984782104,7.307305909160732,2.8573695828606938,0.3910291451297503,21.060450895800773,25.251615043602143,1.0,MATLAS-506,1.0,231.250.624,,
461,2330.962,79.344734,4.0312414,2.7373228,0.12734526,167.07576,6.6818776,1.8602495,2.0375092,1.4927053,2.820948,0.7978846,4.478116,82,140.7277314713441,34.75819438673526,2.0961725207252826,1.1091901840803122,0.5928871334139743,3.327570626548316,2.995509824034373,2.034032826452238,0.6790272594442,24.442716386665012,27.62444420871355,0,,0.0,231.250.461,140.73369431436382,34.76571082003446
478,2368.2344,76.70426,4.8741765,3.6414464,0.147058,202.79088,9.210456,1.6363797,1.8604667,0.97720504,3.1915383,0.7978846,5.140012,109,140.71836931931767,34.75762822471018,2.371548459348518,0.7261354523239175,0.5928871334139743,3.8194081956130352,3.621872803208331,2.705863376203321,0.7470895647705823,24.23237895045149,27.78584532438415,0,,0.0,231.250.478,140.73369431436382,34.76571082003446
112,2332.3574,16.196815,4.5370135,1.6032771,-1.4960967,151.68178,14.719063,1.1430715,1.5800185,0.7978846,2.4592454,0.5641896,4.6865106,96,140.72742410761367,34.74515967612007,1.8274007990221923,0.5928871334139743,0.4192345041450565,3.4824231917099344,3.3713358150733854,1.1913531905331542,0.35337719405066786,24.547666458723455,26.722306487694617,0,,0.0,231.250.112,140.73369431436382,34.76571082003446
106,2306.0674,7.019138,4.735967,1.8953694,-0.7109721,199.02463,14.880172,1.7222303,2.519299,1.1283792,2.2567585,0.5641896,4.259538,79,140.7340340816904,34.743279881218086,1.676938090887605,0.838469008290113,0.4192345041450565,3.1651510437573216,3.519172946279674,1.4083993228175657,0.4002074761078361,24.252732936975903,26.375905760039135,0,,0.0,231.250.106,140.73369431436382,34.76571082003446
1271,2337.865,230.06761,2.1861384,1.2331423,-1.2631723,104.47178,5.903067,2.0433526,2.3215952,1.6925688,2.0342145,0.5641896,3.2897623,45,140.72589351151146,34.78930029786921,1.5115714774469151,1.2577035124351696,0.4192345041450565,2.444536139261696,1.624462145556152,0.916315722021098,0.5640732992934024,24.952502514202944,27.222859494650574,0,,0.0,231.250.1271,140.73369431436382,34.76571082003446
1261,1831.59,222.77641,2.3238907,1.788463,1.1964158,161.07689,6.267282,2.1561904,2.3687778,2.3262134,2.3936536,0.7978846,3.867889,68,140.8531381009116,34.78801382884753,1.7786612516271647,1.7285482066393743,0.5928871334139743,2.8741269371202844,1.7268222691481878,1.3289599790332545,0.7695985874034437,24.48241691036448,27.443418466831613,1.0,MATLAS-510,0.0,231.250.1261,,
1079,1869.6616,188.8899,3.7707007,2.1672282,0.5842571,464.00488,22.931534,1.5620553,3.135168,1.5957692,2.4592454,0.7978846,5.352372,148,140.84358297991093,34.78100763534373,1.8274007990221923,1.1857742668279485,0.5928871334139743,3.977207345580075,2.801908858731032,1.6104104715793828,0.574754766401905,23.333693629723108,26.036443817629845,0,,0.0,231.250.1079,140.8531381009116,34.78801382884753
1325,1876.1995,247.27925,4.653303,2.3363533,-0.7241175,248.84804,20.41914,1.3396823,1.9142157,0.97720504,2.820948,0.5641896,5.352372,130,140.84191682882135,34.79305742773632,2.0961725207252826,0.7261354523239175,0.4192345041450565,3.977207345580075,3.4577474945332276,1.7360829005589016,0.5020849276309752,24.01016443884236,26.864117198203925,0,,0.0,231.250.1325,140.8531381009116,34.78801382884753
1554,1758.4574,274.51697,5.986466,2.3822684,0.36923617,122.14988,5.562653,0.8115335,1.090624,1.6925688,2.705758,0.7978846,4.720349,112,140.8715016433283,34.79871401417581,2.010577850897145,1.2577035124351696,0.5928871334139743,3.5075676198331434,4.4483859771453425,1.7702012079174043,0.39794235864698807,24.78276738835271,27.29379696406528,0,,0.0,231.250.1554,140.8531381009116,34.78801382884753
1326,1917.7043,245.00026,3.503209,2.510186,1.4849485,158.07095,16.025803,1.2783933,1.8169075,0.7978846,2.3262134,0.0,4.259538,87,140.83148589440725,34.79257314420091,1.7285482066393743,0.5928871334139743,0.0,3.1651510437573216,2.603142787515933,1.8652534237105094,0.7165390360666464,24.5028698415187,27.324251640495543,0,,0.0,231.250.1326,140.8531381009116,34.78801382884753
1029,1945.5531,173.51404,5.2297134,3.3079486,1.0495702,4244.757,346.2458,2.0406528,6.4509983,0.97720504,2.5854416,0.5641896,10.341766,658,140.82451783628338,34.77780817722008,1.9211738875938185,0.7261354523239175,0.4192345041450565,7.684695253145759,3.886062954846664,2.458049902122148,0.6325296143379483,20.930367917012845,23.845778133123964,0,,0.0,231.250.1029,140.8531381009116,34.78801382884753
2729,2449.2803,453.56866,8.446358,6.075596,1.0233412,3133.2666,28.328695,2.4774227,3.7524152,2.931615,7.0692754,2.0342145,13.564037,835,140.69772218608207,34.83536602000661,5.252993261456514,2.178406267802898,1.5115714774469151,10.079080376349015,6.276267247679914,4.514616144015573,0.7193154730121549,21.260006626917242,26.49921403310202,1.0,MATLAS-505,1.0,231.250.2729,,
2423,2447.2585,422.15903,2.5677524,2.221541,-0.616955,219.5862,29.698591,2.5244212,3.3782492,0.7978846,2.111004,0.0,3.9894228,65,140.698254420214,34.82888417715183,1.5686317422161464,0.5928871334139743,0.0,2.964435518455113,1.9080295067141946,1.6507688897011095,0.8651694766208768,24.145987392023116,26.961220041205685,0,,0.0,231.250.2423,140.69772218608207,34.83536602000661
2923,2447.7185,503.8518,5.659229,2.3488188,0.020531477,432.80737,19.17312,2.332504,3.3292875,1.6925688,2.931615,0.7978846,5.411516,130,140.69807677733127,34.84574567721635,2.178406267802898,1.2577035124351696,0.5928871334139743,4.02115570179429,4.2052247394463205,1.7453456868836057,0.4150421903761096,23.40926338128861,26.14006306851921,0,,0.0,231.250.2923,140.69772218608207,34.83536602000661
2282,2483.3638,397.20132,10.03586,4.577485,-0.38885942,1584.3503,65.08486,1.8185495,3.6590078,1.3819766,3.4778981,0.7978846,9.507892,433,140.68919532617483,34.82371008174647,2.5843349211338427,1.0269105893498764,0.5928871334139743,7.065065339887069,7.457384522453457,3.4014091259506274,0.45611287921513455,22.000371973947402,25.204671474935637,0,,0.0,231.250.2282,140.69772218608207,34.83536602000661
2809,2383.8867,483.6305,2.4512894,2.1141326,-0.325104,126.15083,12.714517,1.3469746,1.9407821,0.97720504,1.9544101,0.0,3.7846987,65,140.7141449857313,34.841610437885436,1.4522709195093109,0.7261354523239175,0.0,2.8123104056383528,1.8214889039518507,1.570956522874401,0.8624573663150503,24.74777471932194,27.392231696112226,0,,0.0,231.250.2809,140.69772218608207,34.83536602000661
3114,2416.6736,529.10175,3.7160761,1.895771,-1.4775561,148.45425,9.723897,1.4301472,1.8327686,1.1283792,2.3936536,0.5641896,4.222008,81,140.7058658915088,34.8509764084574,1.7786612516271647,0.838469008290113,0.4192345041450565,3.137263484432293,2.7613187502016974,1.4086977412514834,0.5101539766637179,24.5710184118905,27.08561250449426,0,,0.0,231.250.3114,140.69772218608207,34.83536602000661
1255,1789.3248,215.98607,3.7627716,3.287963,-0.57089597,320.86517,5.5136023,1.0416684,1.3204328,3.1412747,3.867889,1.3819766,6.793742,243,210.7637822454729,54.78654622835723,2.8741269371202844,2.3341988956157844,1.0269105893498764,5.0482516137473015,2.7960169523456315,2.4431991265920048,0.8738141321147423,23.734193557820344,27.875145625315444,1.0,MATLAS-1696,1.0,242.290.1255,,
1317,1706.1965,233.40642,2.5082116,2.076271,-0.89750254,917.2125,37.92481,2.01342,5.152879,1.8712052,2.5231326,0.7978846,5.046265,178,210.79352403318498,54.79018553776948,1.874873702835407,1.3904435391500505,0.5928871334139743,3.749747257056056,1.8637862988202527,1.5428225602807295,0.8277894097930175,22.59382508807147,25.748359523139143,0,,0.0,242.290.1317,210.7637822454729,54.78654622835723
267,1796.2279,45.45047,2.6793528,1.9574031,0.026882133,266.27936,27.73893,1.1619546,2.064181,0.97720504,1.9544101,0.0,4.513517,129,210.76148192841964,54.75134290657999,1.4522709195093109,0.7261354523239175,0.0,3.35387618177521,1.9909568388670562,1.4544949393616906,0.730550713590237,23.936656238854795,26.400895049194993,0,,0.0,242.290.267,210.7637822454729,54.78654622835723
1773,1872.7878,314.40686,3.7332,2.80849,1.1995083,2138.4458,69.90885,1.3405704,5.810994,1.8712052,3.1412747,0.97720504,6.180387,368,210.7337937174811,54.80680964344739,2.3341988956157844,1.3904435391500505,0.7261354523239175,4.592483589505289,2.77404307146804,2.086915307454001,0.7523009750348226,21.67475438170733,25.20129742140668,0,,0.0,242.290.1773,210.7637822454729,54.78654622835723
678,1880.7963,118.10086,2.5540926,2.0439157,0.28286722,87.68544,5.0687246,1.5853217,1.7894988,1.6925688,2.0342145,0.5641896,3.3377905,49,210.73115265937818,54.76628582403988,1.5115714774469151,1.2577035124351696,0.4192345041450565,2.480224635845078,1.8978792673625289,1.518780184894929,0.8002512125049811,25.142681286043725,27.792765261957197,0,,0.0,242.290.678,210.7637822454729,54.78654622835723
2244,1711.1741,382.47244,3.8382525,2.475213,0.2939277,54.24221,2.8405771,0.77662003,0.84753454,1.6925688,2.111004,0.5641896,3.5233629,64,210.79161587811828,54.82095127112902,1.5686317422161464,1.2577035124351696,0.4192345041450565,2.618118622364872,2.8521048307537455,1.8392659040655797,0.6448801896175408,25.664156560608184,28.16033382682846,0,,0.0,242.290.2244,210.7637822454729,54.78654622835723
2313,1961.187,389.35788,12.499048,4.804607,-1.0079979,2040.1084,34.37062,1.0863051,2.2974193,1.8712052,5.3820257,1.6925688,12.139913,888,210.70203702156147,54.82221769749875,3.9992422328157957,1.3904435391500505,1.2577035124351696,9.020851158757846,9.287714964198667,3.5701775312002693,0.38439783573916986,21.725866889926557,25.692582456226663,1.0,MATLAS-1693,1.0,242.290.2313,,
2674,1999.7375,455.568,3.2680006,2.066636,-0.4747054,93.05885,11.536535,0.863965,1.1779602,0.97720504,1.9544101,0.0,3.7424104,79,210.68813429055774,54.83585408262417,1.4522709195093109,0.7261354523239175,0.0,2.780887078300101,2.428365590373781,1.5356630443175894,0.6323854408105065,25.078105796703852,27.38567334070022,0,,0.0,242.290.2674,210.70203702156147,54.82221769749875
1687,1905.4685,299.72156,4.765676,2.9830642,-0.07606883,83.60567,5.51898,0.64073896,0.7887327,0.97720504,2.3936536,0.5641896,4.222008,106,210.72210727298756,54.80375647606203,1.7786612516271647,0.7261354523239175,0.4192345041450565,3.137263484432293,3.5412489254959616,2.2166368198206237,0.6259477564148297,25.194410671049262,27.93109679062673,0,,0.0,242.290.1687,210.70203702156147,54.82221769749875
1705,2026.047,294.4421,4.8314047,2.2199135,0.09364669,545.31,62.859142,1.3733792,2.8550262,0.7978846,1.9544101,0.0,5.9974174,191,210.67893480105022,54.80257570620302,1.4522709195093109,0.5928871334139743,0.0,4.456523675445159,3.5900901996927903,1.6495595371084772,0.45947579179198134,23.15839134516036,25.119160819329508,0,,0.0,242.290.1705,210.70203702156147,54.82221769749875
1244,2065.6,229.041,3.7165418,1.4692249,-1.3669844,1095.7341,57.31501,1.9502316,6.0537796,1.7841241,2.185097,0.5641896,5.322554,181,210.66486888528232,54.789043443384344,1.6236883085116254,1.3257358561674042,0.4192345041450565,3.9550503713207177,2.7616647996655304,1.09174251427015,0.39532042933029843,22.400737056493046,24.440498201717173,0,,0.0,242.290.1244,210.70203702156147,54.82221769749875
1257,2121.322,219.97469,4.8663387,1.2644552,1.0582019,154.87447,11.938702,1.3114398,2.0113566,1.2615663,2.0342145,0.5641896,4.14593,77,210.6449363096393,54.78712256727477,1.5115714774469151,0.9374368514177035,0.4192345041450565,3.0807319166643876,3.6160487394599246,0.9395835172885821,0.25983707217091156,24.525050417059784,25.953821325831385,0,,0.0,242.290.1257,210.70203702156147,54.82221769749875
4559,219.76978,755.81006,7.106065,4.8910227,0.41346434,405.1395,13.0450325,0.8570111,0.98574084,0.5641896,5.0146265,1.4927053,8.406236,411,211.32663627888536,54.89756292074264,3.726237516962667,0.4192345041450565,1.1091901840803122,6.246453641092149,5.280330648947696,3.634390772883292,0.6882884831478462,23.480988530551627,27.926642139840034,1.0,MATLAS-1708,1.0,242.290.4559,,
5774,196.70859,955.2997,4.152448,1.8218348,-1.3260942,222.12584,23.486504,1.3828318,2.1154842,1.1283792,1.9544101,0.0,4.370194,105,211.3353010084459,54.938713072357665,1.4522709195093109,0.838469008290113,0.0,3.2473766170232508,3.085575271625233,1.3537576889262195,0.43873753506365404,24.133502292095194,26.044127156539517,0,,0.0,242.290.5774,211.32663627888536,54.89756292074264
5990,270.02017,990.49963,4.1962423,2.306787,0.7337216,86.53954,5.287569,0.99495065,1.2019382,1.6925688,2.185097,0.5641896,3.6996386,72,211.3090233945157,54.946057443748245,1.6236883085116254,1.2577035124351696,0.4192345041450565,2.74910447478456,3.1181176680906764,1.7141129579723953,0.5497268353641066,25.15696354404709,27.554718888201993,0,,0.0,242.290.5990,211.32663627888536,54.89756292074264
5504,360.43762,916.57355,4.273012,1.8301991,-1.4922808,141.22832,8.15817,1.1208066,1.623314,1.6925688,2.185097,0.5641896,3.9894228,87,211.27640852730644,54.9308881780051,1.6236883085116254,1.2577035124351696,0.4192345041450565,2.964435518455113,3.175163219998873,1.3599729810248695,0.4283159279683746,24.625195517656604,26.75199407948532,0,,0.0,242.290.5504,211.32663627888536,54.89756292074264
6494,323.89767,1074.7494,4.3155613,2.2201722,-0.9551475,61.795067,2.655253,0.8398099,0.9506933,2.5231326,2.2567585,0.7978846,3.612576,65,211.28980534962233,54.963501466654286,1.676938090887605,1.874873702835407,0.5928871334139743,2.684410538667022,3.2067804895962198,1.649751770297856,0.5144573430112093,25.52261548137942,27.918448737381198,0,,0.0,242.290.6494,211.32663627888536,54.89756292074264
6837,236.6398,1123.9419,2.6886394,2.1074069,0.8777047,78.52835,5.063884,0.9862586,1.1060331,1.3819766,2.185097,0.5641896,3.612576,71,211.32126904204367,54.973565373224815,1.6236883085116254,1.0269105893498764,0.4192345041450565,2.684410538667022,1.997857467921887,1.565958831487448,0.7838190945204477,25.26243381909756,28.045361416108904,0,,0.0,242.290.6837,211.32663627888536,54.89756292074264
8679,1181.8687,1392.4043,4.497885,2.7377698,-0.37974447,278.2225,4.8852596,1.3529236,1.5808097,3.3377905,3.7846987,1.2615663,6.2825494,176,210.98137323088034,55.029520164990366,2.8123104056383528,2.480224635845078,0.9374368514177035,4.668397791231569,3.3422604522956245,2.0343649804362056,0.6086793681919391,23.88901937825107,27.590181781679345,1.0,MATLAS-1702,1.0,242.290.8679,,
9116,1158.8125,1455.128,3.6270165,1.2943741,-0.102527894,80.01552,9.629664,1.0562998,1.403781,0.5641896,1.9544101,0.0,3.4318314,57,210.98968696634319,55.042464980866406,1.4522709195093109,0.4192345041450565,0.0,2.550103963788831,2.6951408957262566,0.961815467693314,0.35687019896380395,25.24206442012516,26.928453014686475,0,,0.0,242.290.9116,210.98137323088034,55.029520164990366
9192,1186.246,1471.1368,5.575265,2.8235533,-0.54588825,202.94527,6.1690693,1.330103,1.3900361,1.1283792,3.7424104,1.2615663,5.86323,146,210.9798060590754,55.045771587534055,2.780887078300101,0.838469008290113,0.9374368514177035,4.356812535605796,4.142833291773348,2.0981084508694203,0.5064428865713109,24.23155266558265,27.708670306515724,0,,1.0,242.290.9192,210.98137323088034,55.029520164990366
8547,1263.0908,1376.3228,3.0900035,1.7536411,-0.1307937,90.69843,6.3315415,1.2495291,1.5116405,1.2615663,2.185097,0.5641896,3.7424104,60,210.95212322446227,55.026203115639284,1.6236883085116254,0.9374368514177035,0.4192345041450565,2.780887078300101,2.296100610732614,1.3030847378379387,0.5675207487629059,25.10600057640263,27.538342936045705,0,,0.0,242.290.8547,210.98137323088034,55.029520164990366
7631,1186.9281,1235.7489,4.0762687,2.8140893,0.15310194,93.84535,10.236876,0.5948255,0.8531396,0.5641896,2.2567585,0.0,4.29674,110,210.9795330711701,54.99718537466001,1.676938090887605,0.4192345041450565,0.0,3.192794874879349,3.028968430482437,2.0910760005243083,0.6903591267180205,25.06896810407361,27.784115610777192,0,,0.0,242.290.7631,210.98137323088034,55.029520164990366
8017,1278.6898,1288.5663,5.688581,2.5461624,-1.0663618,131.96242,4.8009925,1.1012192,1.1782359,1.8712052,2.8768137,0.7978846,4.753946,112,210.94651080774176,55.008088995676026,2.1376848581349344,1.3904435391500505,0.5928871334139743,3.5325326699435347,4.227035441319709,1.8919865435959597,0.4475918335345844,24.698874321801856,27.470672793795124,0,,0.0,242.290.8017,210.98137323088034,55.029520164990366
11109,842.9806,1752.4756,6.9483075,5.670297,1.2853347,1325.0002,16.850586,1.1728125,1.666667,1.2615663,6.69938,2.185097,12.021343,795,211.10368810611274,55.10375653859264,4.978133684809696,0.9374368514177035,1.6236883085116254,8.932744899520738,5.163105185579241,4.213449080150009,0.8160688052450182,22.194460140433236,27.45398454037857,1.0,140424+550613,1.0,242.290.11109,,
11829,848.7378,1860.867,3.3910115,3.0304542,0.18997721,143.70708,10.652848,0.7604095,1.2282656,1.2615663,2.0342145,0.5641896,4.0291195,117,211.10169179919438,55.1261318559359,1.5115714774469151,0.9374368514177035,0.4192345041450565,2.9939330957601453,2.5197717660032803,2.25185108671146,0.8936726401547149,24.60630458750738,27.376268866781984,0,,0.0,242.290.11829,211.10368810611274,55.10375653859264
10729,893.621,1687.23,5.559215,2.9291604,-0.72401255,92.54339,9.250881,0.7510357,1.101707,0.5641896,2.0342145,0.5641896,3.7424104,84,211.0853740887849,55.0903098794276,1.5115714774469151,0.4192345041450565,0.4192345041450565,2.780887078300101,4.130906957449695,2.1765823188788582,0.5269018017831655,25.08413648925348,27.280478822266915,0,,0.0,242.290.10729,211.10368810611274,55.10375653859264
11686,889.25757,1831.2175,3.5096846,2.273781,-0.13516417,535.4723,52.28566,1.0928729,2.4120374,0.7978846,2.185097,0.5641896,5.5851917,222,211.0870443752187,55.12002840950048,1.6236883085116254,0.5928871334139743,0.4192345041450565,4.150209562360925,2.607954636148098,1.689587064471679,0.6478590697295137,23.17815747579786,25.75424683281853,0,,0.0,242.290.11686,211.10368810611274,55.10375653859264
10334,892.69037,1635.1165,5.2186093,3.779776,0.048611425,183.05994,19.00518,0.7734326,1.1513203,0.7978846,2.185097,0.0,4.4064617,159,211.0856751817539,55.07955286143262,1.6236883085116254,0.5928871334139743,0.0,3.2743261943036224,3.8778117891791704,2.808652476294113,0.7242879822407858,24.34351671079734,27.040682908202285,0,,0.0,242.290.10334,211.10368810611274,55.10375653859264
12138,818.73834,1899.1676,2.2000363,1.5448663,0.8834009,2536.324,178.55841,2.1821828,14.329514,1.4927053,1.9544101,0.5641896,3.949327,177,211.11255225201108,55.13402408576954,1.4522709195093109,1.1091901840803122,0.4192345041450565,2.9346413804006377,1.63478931077713,1.1479496560215008,0.7022003682393787,21.489488171904547,23.910753691180854,0,,0.0,242.290.12138,211.10368810611274,55.10375653859264
14409,1783.2623,2256.179,3.9157279,3.8192847,0.5434726,1236.2562,29.633076,1.1447438,2.7051558,2.185097,3.6996386,1.2615663,8.156394,457,210.7639359108624,55.20766036378769,2.74910447478456,1.6236883085116254,0.9374368514177035,6.060802599341984,2.9096747698352883,2.8380103557266936,0.9753703008832663,22.269728793352357,26.433483517773663,1.0,MATLAS-1695,1.0,242.290.14409,,
14218,1734.5927,2245.1794,2.5221364,2.275667,-0.7927258,2088.5857,92.86937,2.0176272,9.241529,1.6925688,2.5854416,0.7978846,4.918491,226,210.78155133520082,55.20541652344006,1.9211738875938185,1.2577035124351696,0.5928871334139743,3.6548017466591434,1.874133452726172,1.6909885016389319,0.9022775294785802,21.70036924955653,25.001427661226572,0,,0.0,242.290.14218,210.7639359108624,55.20766036378769
14479,1859.0137,2277.5437,2.7144291,1.9119611,1.5284303,624.5853,35.323086,1.9711244,4.398488,1.3819766,2.3936536,0.5641896,4.5486417,142,210.73650977253516,55.2120237951935,1.7786612516271647,1.0269105893498764,0.4192345041450565,3.3799764257140277,2.017021118034455,1.4207281802130647,0.7043695118063685,23.011020603434623,25.875862879034827,0,,0.0,242.290.14479,210.7639359108624,55.20766036378769
13707,1699.2509,2156.817,3.1098435,2.4149783,-0.1327057,110.49483,7.0475864,0.85746354,1.1631035,1.1283792,2.3262134,0.5641896,4.4064617,95,210.7944092786593,55.187195664648705,1.7285482066393743,0.838469008290113,0.4192345041450565,3.2743261943036224,2.3108431947189865,1.7945070772690095,0.7765594313668839,24.89164510483403,27.800364012456438,0,,0.0,242.290.13707,210.7639359108624,55.20766036378769
13259,1769.9692,2068.644,12.426814,7.044637,-0.5297028,2835.5645,223.30219,0.7369082,2.1812034,0.97720504,2.9854107,0.5641896,12.666025,1300,210.76892693847802,55.168959508611245,2.218380442468004,0.7261354523239175,0.4192345041450565,9.411791196370668,9.234039772078122,5.234685112197953,0.5668900331170965,21.36840117364687,24.477203047902513,0,,0.0,242.290.13259,210.7639359108624,55.20766036378769
14590,1898.6243,2285.1426,2.9489467,2.0034816,-0.21779627,814.5872,52.90084,1.4143174,4.2206593,1.1283792,2.3936536,0.5641896,4.918491,193,210.72217054166867,55.21356555797323,1.7786612516271647,0.838469008290113,0.4192345041450565,3.6548017466591434,2.1912849998027273,1.4887346649774198,0.6793888814606246,22.722656046185584,25.54829303580651,0,,0.0,242.290.14590,210.7639359108624,55.20766036378769
11459,670.1192,1941.5526,15.377354,9.470526,-1.3209869,9094.0625,22.838882,1.2868831,2.3756695,5.9974174,12.603041,3.949327,24.843569,3828,170.7650454193974,50.64271955168228,9.364989436804253,4.456523675445159,2.9346413804006377,18.460604964906295,11.426508711349875,7.037299644663541,0.6158748767830928,20.103105163453556,26.429247525430743,1.0,112303+503833,1.0,217.281.11459,,
12129,618.60767,2064.9324,3.7559364,3.225512,-0.55023867,2082.1658,198.6253,1.0833005,3.7652185,1.1283792,2.0342145,0.5641896,7.632215,553,170.78192268779353,50.668157693737,1.5115714774469151,0.838469008290113,0.4192345041450565,5.671298923364526,2.7909378943787133,2.396793425355465,0.8587770549043376,21.70371172794008,24.43043093248387,0,,0.0,217.281.12129,170.7650454193974,50.64271955168228
10937,763.2193,1885.1993,4.7481766,2.5423186,-0.44265878,117.23196,6.573514,0.692989,0.96885914,1.1283792,2.3936536,0.5641896,4.1073623,121,170.73470367827412,50.63113277704886,1.7786612516271647,0.838469008290113,0.4192345041450565,3.0520732696678543,3.5282455800216104,1.889130316563358,0.5354305061020688,24.82738493497002,27.394483615333797,0,,0.0,217.281.10937,170.7650454193974,50.64271955168228
11515,570.93866,1977.2156,2.8633857,2.54047,-0.50892437,4003.0967,238.04968,1.419311,10.618294,1.2615663,2.4592454,0.5641896,5.3820257,377,170.7973615817551,50.65002408083923,1.8274007990221923,0.9374368514177035,0.4192345041450565,3.9992422328157957,2.127706863287706,1.8877566703558373,0.8872259158100845,20.99400979705228,24.168139078730817,0,,0.0,217.281.11515,170.7650454193974,50.64271955168228
11285,563.0458,1948.0857,2.0773678,1.328531,0.6826856,385.78387,25.162167,1.7317293,4.193303,1.4927053,1.9544101,0.5641896,3.6563663,92,170.79990244420577,50.644006597016364,1.4522709195093109,1.1091901840803122,0.4192345041450565,2.716949962837307,1.543637563613202,0.987196564818522,0.6395261349482744,23.534139836471375,25.85389846631903,0,,0.0,217.281.11285,170.7650454193974,50.64271955168228
11613,799.3071,1988.8824,3.2363377,1.9007605,-0.76782805,627.0471,64.88915,1.0266733,3.1041937,0.97720504,2.0342145,0.0,4.9507437,202,170.72302710193918,50.65254905031313,1.5115714774469151,0.7261354523239175,0.0,3.678767882674127,2.404837719279924,1.4124053079248708,0.5873183444360581,23.006749590898327,25.320951629481996,0,,0.0,217.281.11613,170.7650454193974,50.64271955168228
13128,571.4344,2171.7307,10.15395,8.436791,-0.08726384,193526.34,9847.977,1.3465525,16.918118,2.185097,1.7841241,0.5641896,9.270581,11439,207.7492222082068,54.69014092185201,1.3257358561674042,1.6236883085116254,0.4192345041450565,6.8887257557948285,7.545134106271538,6.269158260734468,0.8308875856193894,16.78314979188217,19.189165161423087,1.0,dw1350p5441,1.0,241.289.13128,,
13277,477.6442,2130.9836,3.977748,3.0534365,1.2492716,409.62326,29.778488,1.3970169,2.4382336,1.1283792,2.4592454,0.5641896,5.6136155,168,207.78265806942397,54.68165915484706,1.8274007990221923,0.838469008290113,0.4192345041450565,4.171330543142772,2.9557602805758743,2.2689286314670047,0.7676294476170938,23.469038476010514,26.485961276800513,0,,0.0,241.289.13277,207.7492222082068,54.69014092185201
13940,675.72144,2235.7983,5.769572,1.999516,0.8812663,141.37752,11.580157,0.8817276,1.2511284,0.97720504,2.0342145,0.5641896,4.29674,113,207.71204734320713,54.70343334891933,1.5115714774469151,0.7261354523239175,0.4192345041450565,3.192794874879349,4.287217730616095,1.4857879315572404,0.34656227532995515,24.62404910216285,26.36552044168578,0,,0.0,241.289.13940,207.7492222082068,54.69014092185201
13625,450.19644,2183.5012,5.7083235,1.8750862,0.024546172,142.20795,13.007716,0.79576004,1.2584774,0.97720504,2.111004,0.5641896,4.583498,113,207.79253374632128,54.69247640458588,1.5686317422161464,0.7261354523239175,0.4192345041450565,3.4058772286477064,4.241705575611591,1.3933274085276266,0.32848281986821526,24.617690310270536,26.381451637517422,0,,0.0,241.289.13625,207.7492222082068,54.69014092185201
12244,641.4321,1978.5881,2.5075126,1.6545355,0.6271943,100.41929,5.932963,1.4334798,1.619666,1.7841241,2.0342145,0.5641896,3.5233629,62,207.7240131011628,54.6503223623363,1.5115714774469151,1.3257358561674042,0.4192345041450565,2.618118622364872,1.8632668902412974,1.2294419640718175,0.6598313803089164,24.99545713391713,27.43605767250263,0,,0.0,241.289.12244,207.7492222082068,54.69014092185201
